,Brand_Class_num,Owner_Type_num,Transmission_num,Fuel_Type_num,Kilometers_Driven_log,Mileage,Seats,Ageofcar,Power,Engine,Price_log
318,0,1,0,1,11.982929094215963,17.8,5.0,12,68.0,1399,1.029619417181158
319,0,1,0,2,10.596634733096073,17.7,5.0,13,78.0,1497,0.5877866649021191
320,1,1,1,1,10.849239994559902,17.68,5.0,7,174.33,1968,3.08876713952118
321,1,1,1,1,10.308952660644293,9.52,4.0,10,313.0,2993,3.8918202981106265
322,1,1,1,1,11.486889450419389,14.75,7.0,4,245.0,2967,4.137882864236584
323,0,1,0,0,10.657165232836103,26.3,5.0,13,67.1,998,0.3364722366212129
324,0,1,0,1,11.326595886778737,23.0,5.0,9,90.0,1396,1.7047480922384253
325,0,3,1,2,10.51867319162636,16.95,5.0,12,78.9,1197,1.0818051703517284
326,0,1,1,2,10.25776462387486,19.0,5.0,5,88.7,1199,1.925707441737794
327,0,1,0,1,11.244993730865884,25.2,5.0,6,74.0,1248,1.8164520818184269
328,0,2,0,2,11.27912533346749,18.5,5.0,10,82.85,1197,1.1939224684724346
329,1,1,0,2,10.373491181781864,16.47,5.0,10,73.9,1198,0.9360933591703348
330,0,1,0,2,10.46310334047155,19.7,5.0,12,46.3,796,0.4054651081081644
331,0,2,1,2,11.56171562913966,11.3,5.0,17,125.0,1794,0.9162907318741552
332,0,2,0,2,10.933106969717286,19.7,5.0,15,46.3,796,0.3364722366212129
333,0,1,0,1,11.198214720130528,21.12,5.0,9,88.8,1248,1.2237754316221157
334,0,1,0,2,10.545341438708522,19.7,5.0,9,46.3,796,0.8109302162163288
335,0,1,1,1,13.560618308335483,19.3,5.0,8,141.0,1968,2.0149030205422647
336,0,1,1,2,11.289781913656018,11.3,5.0,13,125.0,1794,1.029619417181158
337,0,1,0,2,10.125550520230094,18.6,5.0,5,81.83,1197,2.0360119837525
338,0,1,0,1,10.714417768752456,24.3,5.0,5,88.5,1248,1.9671123567059163
339,0,1,0,2,11.378593752174936,17.0,5.0,11,118.0,1497,1.252762968495368
340,0,2,0,1,11.80517708113638,18.0,5.0,7,75.0,1248,1.252762968495368
341,0,1,0,1,10.950806546816688,25.8,5.0,8,98.6,1498,1.2383742310432684
342,0,1,0,2,10.236525326708708,21.1,5.0,5,55.2,814,1.2669476034873244
343,1,2,1,1,10.332571526242926,21.76,5.0,6,190.0,1995,3.2577118486533987
344,0,1,0,1,11.289781913656018,22.32,5.0,9,126.32,1582,1.6582280766035324
345,0,1,0,1,10.764350137500664,21.02,5.0,8,88.8,1248,1.0647107369924282
346,0,1,1,2,11.512925464970229,14.45,5.0,16,227.0,1984,0.7178397931503168
347,0,1,0,2,10.308952660644293,24.07,5.0,4,67.1,998,1.3217558399823195
348,0,1,0,1,11.127262984158245,22.7,5.0,7,89.84,1498,1.9095425048844383
349,1,1,1,1,9.95227771670556,19.33,5.0,4,177.0,1999,3.951243718581428
350,0,3,0,2,11.686878772093667,13.1,5.0,14,141.1,1997,1.3635373739972745
351,0,1,1,2,9.52857589747142,14.67,5.0,2,177.46,1798,3.3068867021909143
352,0,1,0,2,13.337474757021274,20.36,5.0,12,78.9,1197,0.9932517730102834
353,0,1,0,1,11.156250521031495,22.9,5.0,8,74.0,1248,1.252762968495368
354,0,1,1,2,9.798127036878302,18.5,5.0,5,83.14,1197,1.824549292051046
355,1,1,0,1,11.326595886778737,23.08,5.0,10,63.1,1461,1.01160091167848
356,0,1,0,1,11.77528972943772,23.4,5.0,6,74.0,1248,1.1786549963416462
357,0,1,0,1,11.057219140425318,17.8,5.0,9,67.0,1399,1.1786549963416462
358,0,1,0,2,11.082142548877776,17.3,5.0,18,60.0,993,-0.4307829160924542
359,1,1,0,2,9.0300168178449,13.8,5.0,4,192.0,1998,3.555348061489413
360,0,1,0,1,10.714417768752456,23.59,5.0,7,67.05,1364,1.1786549963416462
361,0,1,0,2,10.173514689749188,24.7,5.0,3,47.3,796,1.0647107369924282
362,0,3,0,2,9.305650551780507,18.9,5.0,10,47.0,796,1.0647107369924282
363,1,2,1,1,11.407564949312402,11.0,5.0,12,235.0,2993,2.8763855159214247
364,1,2,1,2,11.211820372186306,11.07,5.0,6,179.5,2496,2.110213200346589
365,0,1,1,2,10.52085998803243,18.9,5.0,6,82.0,1197,1.7526720805200082
366,0,1,0,1,10.571316925111784,24.3,5.0,4,88.5,1248,2.2502386126218363
367,1,3,1,1,11.502875129116727,12.07,7.0,13,241.4,2967,2.5610957881455465
368,1,1,1,1,10.545341438708522,17.9,5.0,6,136.0,2143,2.995732273553991
369,0,3,0,2,11.184421397998191,16.1,4.0,14,37.0,796,0.0
370,0,2,0,1,11.440354772135391,20.45,5.0,6,83.8,1461,1.9600947840472696
371,0,1,0,1,8.68270762989381,21.43,5.0,4,87.2,1364,2.803360380906535
372,1,1,0,1,10.126631103850338,15.8,5.0,7,170.0,2148,3.258096538021482
373,0,2,0,1,11.127262984158245,21.1,5.0,11,73.9,1248,1.1631508098056809
374,0,1,1,2,10.482233472786096,16.0,7.0,4,117.3,1497,2.2491843162669305
375,0,1,0,1,11.216000811151517,24.4,5.0,6,71.0,1120,1.3862943611198906
376,1,1,1,1,10.991443261015707,14.21,5.0,7,203.0,2143,3.277144732992177
377,1,2,1,2,10.630552951299531,14.8,5.0,7,120.7,1595,2.465553921272185
378,1,1,1,1,10.431170293368542,15.0,5.0,4,204.0,2143,3.610917912644224
379,0,1,0,2,10.23995978915734,17.8,5.0,5,117.3,1497,2.169053700369523
380,0,1,0,2,10.838757043008064,17.0,5.0,14,62.1,1086,0.6678293725756554
381,0,1,0,2,11.45085855355401,17.0,5.0,10,118.0,1497,1.3217558399823195
382,0,1,0,2,11.461632170582678,16.2,5.0,11,103.2,1599,0.9162907318741552
383,1,1,1,2,9.104979856318357,13.5,5.0,4,246.74,1999,3.5409593240373143
384,0,1,0,2,10.868873164054,18.0,5.0,6,86.7,1198,1.536867219599265
385,1,1,1,2,9.903487552536127,18.86,4.0,6,122.0,1598,3.4657359027997265
386,1,1,1,1,10.941128284212754,13.5,5.0,4,282.0,2987,4.140114296466289
387,0,1,0,2,10.51867319162636,21.1,5.0,7,55.2,814,1.1786549963416462
388,0,1,0,2,9.76422548520262,20.51,5.0,7,67.04,998,1.1314021114911006
389,0,1,0,1,11.409862308361086,21.1,5.0,10,73.9,1248,1.3635373739972745
390,1,1,1,1,11.403289154449611,16.07,5.0,10,181.0,1995,2.3978952727983707
391,0,1,0,1,11.350406535472452,13.49,5.0,7,138.03,2179,1.252762968495368
392,1,1,1,1,11.280627640864536,20.38,5.0,7,143.0,1968,2.803360380906535
393,1,1,1,1,10.933106969717286,12.7,5.0,9,187.7,2179,3.4011973816621555
394,1,2,1,1,11.350418300109132,12.0,7.0,11,224.0,2987,3.332204510175204
395,0,1,1,1,9.392661928770137,13.5,7.0,3,175.56,2477,3.332204510175204
396,0,1,0,2,11.736069016284436,19.7,5.0,11,46.3,796,-0.083381608939051
397,0,1,0,2,10.87804719253426,14.0,5.0,8,64.0,1061,1.01160091167848
398,1,1,1,1,10.462817585361734,12.7,5.0,4,187.7,2179,3.985830932572866
399,0,2,0,2,10.815127486194855,17.01,5.0,10,121.3,1591,1.599387576580599
400,1,1,1,1,10.933106969717286,16.73,5.0,8,218.0,2993,3.5115454388310208
401,1,1,1,1,11.225243392518449,14.74,5.0,8,270.9,2993,3.3304171996011083
402,0,1,1,2,10.950806546816688,13.7,5.0,11,157.75,1798,1.9810014688665836
403,1,1,1,1,10.53321558522642,15.73,5.0,4,174.33,1968,3.246880021277798
404,1,1,1,1,11.468440520030684,12.7,5.0,7,187.7,2179,3.3901364343027307
405,1,1,1,1,10.471609913908228,14.84,5.0,8,170.0,2143,2.9444389791664403
406,0,1,0,1,10.256395409905616,15.4,7.0,4,120.0,2179,2.5687881337687024
407,1,1,1,1,10.621327345686446,21.76,5.0,6,190.0,1995,3.2386784521643803
408,0,1,0,2,9.104979856318357,15.4,7.0,4,117.3,1497,2.1400661634962708
409,1,2,1,1,11.430608506481011,16.0,5.0,11,215.0,2400,1.9810014688665836
410,0,1,0,2,8.671458150427666,13.2,5.0,16,94.0,1495,-0.2231435513142097
411,0,1,0,2,10.60286528284671,17.19,5.0,4,81.86,1197,1.9315214116032136
412,1,1,1,2,10.01668230030247,11.5,5.0,3,367.0,2996,4.262539022051294
413,0,2,0,2,9.94270826568941,21.1,5.0,6,55.2,814,0.8109302162163288
414,0,1,0,2,10.604652504689655,18.9,5.0,3,81.86,1197,1.7047480922384253
415,0,1,0,2,10.870015020836997,13.0,5.0,8,100.0,1493,1.4701758451005926
416,1,1,0,2,10.915088464214609,16.47,5.0,11,73.9,1198,0.8109302162163288
417,1,1,1,2,10.757902880692196,15.26,5.0,5,187.74,1798,3.198673117550681
418,1,1,0,1,10.645924772307156,15.0,5.0,11,105.0,1968,1.6956156086751528
419,0,1,0,2,10.050311456976926,15.29,5.0,4,121.3,1591,2.4874035299865875
420,1,2,1,2,10.819778284410283,11.74,5.0,10,186.0,1796,2.1400661634962708
421,1,1,1,2,9.38429367909962,16.82,4.0,7,189.08,1998,3.349904087274605
422,0,2,0,2,11.589886506106357,17.0,5.0,15,62.1,1086,0.1823215567939546
423,0,1,0,1,10.51867319162636,23.59,5.0,8,67.04,1364,1.749199854809259
424,0,2,0,2,10.308952660644293,19.4,5.0,7,86.8,1198,1.1631508098056809
425,0,1,1,2,9.459619396895018,21.4,5.0,3,83.1,1197,2.2915241456346207
426,0,1,1,1,11.870718783295125,20.0,5.0,9,138.1,1968,1.884034745337226
427,0,1,0,2,9.480520169291822,21.1,5.0,3,55.2,814,1.4011829736136412
428,0,1,0,1,10.124629101179664,20.37,5.0,2,108.45,1461,2.5930133911138515
429,1,1,1,1,10.965297534680133,16.2,5.0,10,258.0,2993,3.2511493854184965
430,0,1,0,2,10.441938070914238,22.74,5.0,5,47.3,796,1.3190856114264409
431,1,2,1,1,10.404262840448617,16.8,5.0,6,150.0,1984,3.091042453358316
432,0,1,0,2,10.916904995141008,18.9,5.0,14,67.1,998,0.371563556432483
433,0,1,0,2,10.596634733096073,17.7,5.0,13,78.0,1497,0.6931471805599453
434,0,1,0,0,10.368510046500305,15.1,5.0,4,73.0,1196,1.547562508716013
435,0,1,0,1,11.323651798163636,15.96,7.0,5,62.1,2523,2.0412203288596382
436,0,1,0,2,10.824626512735104,18.2,5.0,9,93.7,1086,1.208960345836975
437,0,1,0,2,9.933046354777671,21.1,5.0,7,55.2,814,0.9555114450274363
438,0,1,1,2,10.30735137927732,13.0,5.0,4,121.3,1591,2.6224923127405635
439,1,2,0,2,9.615805480084347,16.09,5.0,4,103.5,1598,1.9600947840472696
440,0,2,1,2,11.033889163693646,12.9,5.0,13,130.0,1799,0.9745596399981308
441,0,1,0,1,11.112447898373103,22.3,5.0,7,74.0,1248,0.9162907318741552
442,0,1,0,1,11.029585298139098,16.0,7.0,8,140.0,2179,2.018895041811802
443,0,1,0,2,10.172942006713589,18.6,5.0,4,81.83,1197,2.0769384114617173
444,1,2,1,1,10.545341438708522,14.16,5.0,7,174.3,1968,3.6635616461296463
445,0,2,0,2,11.112447898373103,18.5,5.0,10,85.8,1197,0.8109302162163288
446,0,2,0,2,11.097410021008562,13.17,5.0,11,114.0,1999,1.3480731482996928
447,0,1,0,1,11.300758944994593,12.8,7.0,6,102.0,2494,2.602689685444384
448,0,1,0,1,11.292515673527074,27.62,5.0,5,47.0,793,1.252762968495368
449,0,1,0,1,9.466763948525193,25.1,5.0,3,88.5,1248,2.188295946591918
450,1,1,1,1,11.369539965434294,15.17,5.0,5,181.0,1968,3.0140632302387145
451,1,1,1,1,9.864486815186396,21.76,5.0,5,190.0,1995,3.597312260588446
452,1,1,1,1,10.839620126623824,11.33,7.0,5,335.2,4134,3.8899818745512658
453,0,1,0,2,8.824677891164198,18.6,5.0,5,81.83,1197,1.9740810260220096
454,0,1,0,1,11.323567208574143,19.01,5.0,9,108.45,1461,1.790091412127358
455,0,1,0,1,10.839580911706465,24.4,5.0,5,71.0,1120,1.6582280766035324
456,0,1,0,1,10.356631095961037,22.7,5.0,7,89.84,1498,1.8718021769015916
457,1,1,0,2,11.244732245102297,16.47,5.0,8,73.9,1198,1.4816045409242156
458,0,1,0,1,9.546812608597396,24.0,5.0,4,70.0,1120,1.5260563034950492
459,0,1,0,1,10.757902880692196,21.12,5.0,8,88.8,1248,1.0818051703517284
460,0,1,0,2,10.78861780016066,17.0,5.0,10,118.0,1497,1.181727195378616
461,0,2,0,2,10.736396675471232,17.92,5.0,13,62.1,1086,0.7975071958841882
462,0,1,0,1,11.999435854929516,12.99,7.0,9,100.0,2494,2.3513752571634776
463,0,1,0,1,10.132295033474776,28.09,5.0,4,88.5,1248,2.1114245875328868
464,0,1,0,1,11.141861783579396,12.55,7.0,8,169.0,2982,2.670694414558441
465,0,2,0,2,11.29631055561872,15.3,5.0,12,101.0,1596,0.9162907318741552
466,1,1,1,2,10.181308665141032,12.6,5.0,3,191.34,1950,3.940221659786825
467,1,1,0,1,10.714417768752456,15.8,5.0,7,170.0,2148,3.1354942159291497
468,0,1,0,1,11.07106604566896,17.72,5.0,9,108.49,1968,1.7047480922384253
469,0,1,0,2,10.203592144986466,18.9,5.0,6,82.0,1197,1.5040773967762742
470,0,1,0,2,8.210124405164267,18.16,5.0,3,86.8,1196,1.916922612182061
471,0,1,0,2,9.95227771670556,16.8,5.0,8,138.02,1395,2.169053700369523
472,0,2,0,1,11.112447898373103,19.87,5.0,6,83.8,1461,1.9459101490553128
473,1,2,1,1,10.085809109330082,15.68,5.0,6,177.0,1999,3.5115454388310208
474,0,2,0,1,11.225243392518449,20.0,5.0,10,68.0,1399,0.8109302162163288
475,0,2,1,1,12.095141084822892,12.8,7.0,13,156.0,2953,1.4445632692438664
476,0,1,0,1,10.762106797794535,12.55,7.0,4,168.5,2982,3.347093122668954
477,1,1,0,1,10.858998997563564,22.07,5.0,9,73.9,1199,1.01160091167848
478,0,1,0,1,11.418614785498988,23.2,5.0,10,73.94,1248,1.0986122886681098
479,1,1,0,1,11.002099841204238,23.08,5.0,8,63.1,1461,1.2669476034873244
480,0,1,0,1,10.541993736136895,22.32,5.0,8,126.32,1582,1.5686159179138452
481,1,1,1,2,10.341742483467284,10.8,5.0,10,150.0,2497,2.602689685444384
482,1,1,1,1,11.76756768334381,11.0,7.0,4,258.0,2987,4.02535169073515
483,0,1,1,2,11.26446410567173,12.0,5.0,17,187.4,2354,1.383791230901772
484,0,1,1,1,10.373491181781864,17.01,5.0,5,126.2,1582,2.740840023925201
485,0,2,0,2,10.985292722887856,19.81,5.0,11,68.05,1086,0.8415671856782185
486,1,1,1,1,10.475511751023127,20.0,5.0,5,136.0,2143,2.922085733385692
487,0,1,0,2,11.49272275765271,16.02,7.0,7,93.7,1373,1.7047480922384253
488,0,2,0,1,11.184421397998191,18.7,5.0,15,66.0,1896,1.1631508098056809
489,0,1,0,2,11.27720313144916,18.0,5.0,6,86.7,1198,1.3862943611198906
490,0,1,0,2,10.275051108968611,17.3,5.0,17,60.0,993,0.4700036292457356
491,0,1,0,2,11.09759182266346,15.5,5.0,8,103.3,1586,1.423108334242607
492,0,1,1,2,10.46310334047155,16.5,5.0,7,86.8,1198,1.4469189829363254
493,0,1,0,2,11.225243392518449,18.9,5.0,10,67.1,998,0.9555114450274363
494,0,2,1,2,11.289781913656018,12.1,5.0,13,164.7,2362,1.2325602611778486
495,0,1,1,1,10.126631103850338,12.55,7.0,4,168.5,2982,3.4657359027997265
496,0,1,0,1,11.27720313144916,22.7,5.0,7,89.84,1498,1.8325814637483104
497,0,2,0,1,11.362102575235644,17.8,5.0,11,75.0,1248,1.2809338454620642
498,1,1,1,1,11.827736204810265,13.5,5.0,11,282.0,2987,2.917770732084279
499,0,2,0,2,10.126631103850338,17.3,7.0,6,117.3,1497,1.4469189829363254
500,0,2,0,2,9.047821442478408,18.9,5.0,4,82.0,1197,1.5686159179138452
501,0,1,1,1,10.4341158035983,16.0,7.0,6,140.0,2179,2.5649493574615367
502,0,2,0,2,10.636552318761908,14.83,5.0,9,105.0,1598,0.8109302162163288
503,0,1,0,2,11.292615395552012,17.92,5.0,12,62.1,1086,0.8329091229351039
504,0,1,0,2,9.058004710672485,15.29,5.0,2,121.3,1591,2.6071242825122494
505,0,1,0,1,10.308952660644293,15.4,7.0,4,120.0,1997,2.505525936990736
506,0,1,0,1,11.069540397361829,20.5,5.0,8,103.5,1598,1.324418957401803
507,0,1,0,1,11.244091315863791,19.01,5.0,6,108.45,1461,2.149433913499871
508,1,1,1,1,11.225243392518449,11.7,5.0,10,245.0,2993,3.3141860046725258
509,0,1,0,2,10.20636607186919,17.6,5.0,8,88.73,1496,1.599387576580599
510,0,1,0,2,10.308952660644293,22.5,5.0,9,67.04,998,1.1939224684724346
511,0,1,0,2,11.148131940071105,15.8,5.0,5,121.3,1591,2.079441541679836
512,0,1,0,2,10.933106969717286,23.1,5.0,7,67.04,998,1.0260415958332745
513,1,1,1,1,10.80517213202092,12.7,5.0,4,187.7,2179,3.8207845249938743
514,0,2,0,2,9.798127036878302,25.4,4.0,7,37.5,624,0.0
515,1,1,1,1,10.62232684601953,17.68,5.0,4,174.33,1968,3.6259396543400624
516,1,2,1,1,11.295565158411746,11.0,5.0,12,198.5,2987,2.2289385528257477
517,0,1,0,2,9.936293504261306,22.0,5.0,2,81.8,1197,1.851599469584072
518,0,1,0,2,11.006805419252556,14.6,5.0,8,112.0,1368,1.091923300517313
519,0,1,0,2,10.363945768938333,20.4,5.0,4,81.8,1197,1.749199854809259
520,0,1,0,1,11.512925464970229,11.5,7.0,11,171.0,2982,2.5649493574615367
521,0,1,0,2,9.500095294588894,16.02,7.0,7,93.7,1373,1.916922612182061
522,1,1,1,2,10.787131118078038,12.05,5.0,11,154.0,1995,2.3504224224082058
523,0,1,0,2,10.76635641041421,16.02,7.0,7,93.7,1373,1.7227665977411035
524,0,2,1,2,11.141861783579396,16.8,5.0,11,118.0,1497,1.0473189942805592
525,0,1,0,1,11.086410351913756,14.66,7.0,8,194.3,2199,2.1234584270966104
526,0,1,0,1,11.589886506106357,17.0,5.0,16,70.0,1405,0.0
527,1,2,1,2,10.832595788120898,10.93,5.0,11,204.0,2497,2.374905754573672
528,0,1,0,1,11.775305113934762,19.3,5.0,10,73.9,1248,1.3480731482996928
529,0,1,0,1,11.580584113444043,17.8,5.0,9,67.0,1399,1.0986122886681098
530,0,1,1,2,10.644233711895351,18.0,5.0,6,117.3,1497,2.26176309847379
531,0,1,0,1,11.59910316121128,13.0,7.0,9,168.5,2982,2.583997552432231
532,0,1,0,2,9.104979856318357,18.0,5.0,5,86.7,1198,1.749199854809259
533,0,1,0,1,10.689669599063263,22.54,5.0,7,88.73,1396,1.9095425048844383
534,1,1,1,2,9.48721424571136,14.84,5.0,2,181.43,1950,3.663305202994506
535,0,1,1,2,11.259992584845266,12.6,5.0,12,103.2,1586,1.0473189942805592
536,0,1,0,1,10.915088464214609,12.99,7.0,9,100.0,2494,2.252343876557299
537,1,2,1,1,11.00043178410354,18.48,5.0,9,177.0,1995,2.917770732084279
538,0,1,0,1,11.205571156720929,19.01,5.0,6,108.45,1461,1.9095425048844383
539,1,1,1,1,10.362335437209406,20.68,5.0,4,190.0,1995,3.380994674344636
540,0,1,0,2,11.151812114432564,17.7,5.0,12,78.0,1497,1.1908875647772803
541,0,1,0,1,10.621327345686446,28.09,5.0,5,88.5,1248,2.2512917986064958
542,0,2,0,2,11.60093634229294,17.5,5.0,11,85.8,1298,0.7884573603642703
543,0,1,0,1,11.289781913656018,15.1,7.0,9,140.0,2179,1.8718021769015916
544,0,1,0,2,10.839580911706465,13.5,5.0,14,130.0,1799,1.589235205116581
545,0,2,0,1,11.56171562913966,25.47,7.0,8,88.5,1248,1.9095425048844383
546,0,1,0,1,12.095141084822892,23.59,5.0,8,67.04,1364,1.33500106673234
547,1,1,1,2,9.400960731584831,9.9,2.0,8,207.8,1984,3.3843902633457743
548,0,1,0,1,10.341742483467284,21.13,5.0,4,108.4,1498,2.3513752571634776
549,1,1,0,1,10.819778284410283,20.14,5.0,6,88.8,1498,1.824549292051046
550,0,1,1,1,10.778956289890028,17.0,5.0,12,105.0,1896,1.6094379124341005
551,0,1,0,1,10.46310334047155,19.2,5.0,14,65.0,1461,0.8329091229351039
552,0,1,1,1,11.5149234676329,11.36,7.0,5,171.5,2755,2.833213344056216
553,1,1,1,1,10.757902880692196,18.88,5.0,7,184.0,1995,3.2386784521643803
554,0,1,0,1,11.061028908733526,27.3,5.0,6,98.6,1498,1.7316555451583495
555,0,1,0,1,11.043721515895058,25.8,5.0,6,98.6,1498,1.7227665977411035
556,1,1,1,1,10.527820417095713,16.36,5.0,6,187.7,2179,3.400530492674452
557,0,1,0,1,10.557400019844792,26.59,5.0,5,74.0,1248,2.0001277349601105
558,1,1,0,1,10.275051108968611,17.1,5.0,3,170.0,1956,2.9444389791664403
559,0,1,0,2,10.341742483467284,12.5,5.0,11,132.0,1794,1.6094379124341005
560,0,1,0,2,10.647470422798568,17.0,5.0,10,118.0,1497,1.208960345836975
561,0,1,0,2,10.799575577092764,18.6,5.0,8,85.8,1197,1.4929040961781488
562,0,1,1,1,11.254672736542451,22.32,5.0,2,126.32,1582,2.1174596088673567
563,0,2,0,1,11.56171562913966,15.96,7.0,9,62.1,2523,1.791759469228055
564,0,1,0,1,10.46310334047155,22.9,5.0,7,74.0,1248,1.6582280766035324
565,0,1,0,2,11.327462980623707,17.0,5.0,15,62.1,1086,0.3364722366212129
566,1,1,1,1,12.216428834605807,17.68,5.0,9,174.33,1968,2.509599262378372
567,0,3,0,2,11.76756768334381,13.8,5.0,17,70.0,1299,0.4054651081081644
568,1,1,0,1,10.421030564049644,20.14,5.0,3,88.0,1498,2.0943301541735866
569,0,1,0,1,11.0066063383421,13.6,7.0,9,63.0,2523,1.8115620965242347
570,0,1,0,1,10.722518204786326,25.1,5.0,4,98.6,1498,2.3869262414277967
571,0,1,0,2,10.654007012953944,18.6,5.0,5,81.83,1197,1.8164520818184269
572,1,1,1,1,9.95227771670556,17.05,5.0,5,184.0,1995,3.49650756146648
573,1,1,1,1,9.629050706834368,15.06,5.0,9,177.0,1995,2.602689685444384
574,0,1,1,1,10.68487452194548,12.55,7.0,6,168.5,2982,2.839663087904102
575,1,1,1,1,11.288856485579515,11.33,7.0,7,335.2,4134,3.393501175027685
576,0,1,0,1,10.879423603336724,20.77,7.0,8,88.76,1248,1.7833912195575383
577,0,1,0,2,10.985292722887856,18.5,5.0,6,80.0,1197,1.749199854809259
578,1,2,1,2,10.759773470473254,10.13,5.0,15,364.9,3498,2.9444389791664403
579,0,1,0,1,10.915088464214609,20.45,5.0,7,83.8,1461,1.55814461804655
580,0,2,0,1,11.295142519898114,17.21,7.0,8,100.0,1493,1.1939224684724346
581,0,1,1,1,11.183476507285087,12.55,7.0,8,168.5,2982,2.803360380906535
582,1,1,1,1,9.852194258148575,15.97,7.0,7,258.0,2993,3.784189633918261
583,0,1,0,1,11.311531174442967,19.3,5.0,10,73.9,1248,1.47932922708708
584,0,1,0,1,10.859191286767118,25.2,5.0,3,74.0,1248,1.824549292051046
585,1,1,1,2,10.984495795255876,13.53,5.0,5,177.01,1984,3.1871787381249463
586,0,3,0,1,11.440354772135391,10.5,6.0,13,107.2,2835,1.6956156086751528
587,1,1,1,1,9.210340371976184,16.36,5.0,5,187.7,2179,3.784189633918261
588,0,1,1,1,10.61334434665902,11.36,7.0,2,171.5,2755,3.211649779776461
589,0,1,1,1,10.819778284410283,19.3,5.0,6,141.0,1968,2.458733775483977
590,0,1,1,2,7.193685818395112,14.28,5.0,3,138.03,1798,2.995732273553991
591,0,1,0,2,11.002099841204238,19.7,8.0,11,35.0,796,0.371563556432483
592,1,1,1,1,9.21064032698518,17.9,5.0,3,170.0,2143,3.881563797943437
593,1,1,1,1,10.126631103850338,21.5,5.0,5,108.5,1498,2.2460147415056517
594,0,1,0,1,11.198214720130528,16.0,7.0,6,140.0,2179,2.525728644308256
595,1,1,0,1,11.00146630723063,20.45,5.0,7,83.8,1461,1.9315214116032136
596,0,2,0,1,11.184421397998191,22.32,5.0,9,126.32,1582,1.7578579175523736
597,1,1,1,1,9.950705052145238,14.69,5.0,5,258.0,2993,3.7968365956190286
598,0,2,0,1,10.46310334047155,15.4,7.0,6,120.0,2179,2.1400661634962708
599,0,1,0,1,10.546814038112116,23.9,5.0,4,126.2,1582,2.3702437414678603
600,1,2,1,1,11.451050061252142,12.07,7.0,12,241.4,2967,2.4849066497880004
601,0,1,0,1,11.728036844587177,13.6,7.0,21,63.0,2523,0.6678293725756554
602,0,1,0,2,8.909235279192261,19.1,5.0,7,82.0,1197,1.4701758451005926
603,0,1,0,1,10.858998997563564,13.68,8.0,4,147.8,2393,2.862200880929469
604,0,1,0,2,11.138435631161384,21.1,5.0,6,55.2,814,1.0647107369924282
605,1,1,0,1,11.06663836234181,22.07,5.0,8,73.9,1199,1.0647107369924282
606,0,1,0,1,9.978502256341574,24.3,5.0,5,88.5,1248,2.186051276738094
607,1,1,1,1,10.532096211958502,18.88,5.0,8,184.0,1995,2.818398258271076
608,0,1,0,2,9.552297538827965,21.1,5.0,5,55.2,814,1.3737155789130306
609,0,1,0,2,11.156250521031495,17.0,5.0,12,118.0,1497,0.7419373447293773
610,0,2,0,2,10.902574121818684,12.8,5.0,10,177.6,2354,1.4562867329399256
611,0,1,0,1,11.41601801020116,14.0,8.0,12,112.0,2498,1.3480731482996928
612,1,2,1,1,11.827736204810265,13.2,5.0,12,170.0,1995,2.19722457733622
613,0,2,0,2,11.751942365440728,16.8,5.0,8,116.3,1497,1.5040773967762742
614,0,1,0,1,10.856765736460565,16.0,7.0,5,140.0,2179,2.522523513359307
615,0,1,0,1,11.11850414907434,21.27,5.0,7,88.76,1396,1.536867219599265
616,0,1,0,1,11.588264821516043,13.0,7.0,7,168.5,2982,3.0204248861443626
617,0,1,0,1,11.319983713014098,13.6,8.0,15,63.0,2523,1.0647107369924282
618,0,1,0,2,10.323545662947192,15.9,5.0,14,85.0,1298,0.371563556432483
619,0,3,0,2,11.156250521031495,18.2,5.0,19,93.7,1086,-0.4307829160924542
620,1,1,1,1,9.305650551780507,20.7,5.0,5,113.98,1496,3.3843902633457743
621,1,1,1,1,11.018629143155447,15.73,5.0,6,174.33,1968,3.218875824868201
622,0,2,0,2,10.788370173250604,17.0,5.0,8,80.0,1197,1.252762968495368
623,0,1,0,1,10.51867319162636,14.1,7.0,4,154.0,2179,2.4203681286504293
624,0,1,0,1,10.38124231399123,21.9,7.0,4,98.6,1498,2.378619779270043
625,1,1,0,1,10.968198289528557,19.33,5.0,8,138.03,1968,1.7749523509116738
626,0,1,0,2,10.252734980646064,19.1,5.0,4,81.86,1197,1.6331544390514163
627,0,1,0,2,8.85366542803745,20.89,5.0,4,81.8,1197,1.7404661748405046
628,1,1,1,1,9.886239659126575,18.12,5.0,5,190.0,1995,3.57906458810673
629,0,1,0,2,11.429543856031176,13.8,5.0,14,70.0,1299,0.2231435513142097
